u,i,ts,label,idx
168,436,45.0,1,71030
168,436,45.0,1,71031
168,231,45.0,1,71032
168,231,45.0,1,71033
168,175,45.0,1,71034
168,472,45.0,1,71035
168,391,45.0,1,71036
111,66,45.0,1,71037
195,643,45.0,1,71038
195,593,45.0,1,71039
195,555,45.0,1,71040
195,593,45.0,1,71041
195,643,45.0,1,71042
195,558,45.0,1,71043
195,558,45.0,1,71044
195,558,45.0,1,71045
195,366,45.0,1,71046
195,366,45.0,1,71047
195,593,45.0,1,71048
195,366,45.0,1,71049
195,558,45.0,1,71050
195,742,45.0,1,71051
195,81,45.0,1,71052
195,345,45.0,3,71053
195,558,45.0,1,71054
195,532,45.0,1,71055
195,326,45.0,1,71056
195,62,45.0,1,71057
195,81,45.0,1,71058
195,81,45.0,1,71059
200,200,45.0,1,71060
200,154,45.0,1,71061
200,154,45.0,1,71062
200,200,45.0,1,71063
200,200,45.0,1,71064
200,313,45.0,1,71065
200,436,45.0,1,71066
200,86,45.0,1,71067
200,174,45.0,1,71068
747,402,45.0,1,71069
747,20,45.0,1,71070
747,174,45.0,3,71071
747,174,45.0,3,71072
747,174,45.0,3,71073
747,159,45.0,3,71074
747,577,45.0,3,71075
243,2,45.0,1,71076
243,104,45.0,1,71077
243,709,45.0,1,71078
243,29,45.0,1,71079
243,104,45.0,1,71080
243,243,45.0,1,71081
243,104,45.0,3,71082
243,104,45.0,1,71083
243,104,45.0,1,71084
243,243,45.0,1,71085
243,104,45.0,1,71086
243,29,45.0,1,71087
243,104,45.0,1,71088
243,292,45.0,1,71089
243,29,45.0,1,71090
243,243,45.0,1,71091
243,292,45.0,1,71092
243,292,45.0,1,71093
243,292,45.0,1,71094
243,29,45.0,1,71095
243,346,45.0,1,71096
243,104,45.0,1,71097
243,29,45.0,1,71098
243,182,45.0,1,71099
243,29,45.0,1,71100
243,292,45.0,1,71101
243,709,45.0,1,71102
243,104,45.0,1,71103
243,691,45.0,1,71104
243,292,45.0,1,71105
161,539,45.0,1,71106
161,574,45.0,1,71107
161,239,45.0,1,71108
161,239,45.0,1,71109
161,239,45.0,1,71110
161,239,45.0,1,71111
161,239,45.0,1,71112
161,239,45.0,1,71113
161,738,45.0,1,71114
161,161,45.0,1,71115
161,307,45.0,1,71116
767,20,45.0,3,71117
767,767,45.0,1,71118
767,767,45.0,1,71119
767,20,45.0,3,71120
767,767,45.0,1,71121
767,20,45.0,3,71122
767,42,45.0,1,71123
767,36,45.0,3,71124
767,767,45.0,1,71125
767,20,45.0,3,71126
767,36,45.0,3,71127
767,767,45.0,1,71128
767,36,45.0,3,71129
767,20,45.0,3,71130
767,767,45.0,1,71131
767,767,45.0,1,71132
767,20,45.0,3,71133
767,767,45.0,1,71134
767,20,45.0,3,71135
767,767,45.0,1,71136
767,767,45.0,1,71137
767,20,45.0,3,71138
767,767,45.0,1,71139
238,247,45.0,1,71140
238,714,45.0,1,71141
248,645,45.0,1,71142
248,516,45.0,3,71143
452,306,45.0,1,71144
452,452,45.0,1,71145
452,391,45.0,1,71146
452,262,45.0,1,71147
452,585,45.0,1,71148
452,445,45.0,1,71149
452,636,45.0,1,71150
112,577,45.0,3,71151
112,81,45.0,1,71152
112,81,45.0,1,71153
112,742,45.0,1,71154
113,47,45.0,1,71155
113,42,45.0,1,71156
113,277,45.0,1,71157
113,183,45.0,1,71158
113,109,45.0,1,71159
116,363,45.0,3,71160
116,363,45.0,3,71161
116,363,45.0,3,71162
569,20,45.0,1,71163
569,20,45.0,1,71164
569,176,45.0,3,71165
569,176,45.0,1,71166
302,464,45.0,1,71167
302,196,45.0,1,71168
302,724,45.0,1,71169
302,574,45.0,1,71170
302,161,45.0,1,71171
302,503,45.0,1,71172
302,307,45.0,1,71173
302,340,45.0,1,71174
722,770,45.0,3,71175
722,770,45.0,3,71176
722,770,45.0,3,71177
722,770,45.0,3,71178
126,403,45.0,1,71179
839,418,45.0,1,71180
99,398,45.0,1,71181
99,365,45.0,1,71182
99,36,45.0,1,71183
99,603,45.0,1,71184
99,743,45.0,1,71185
99,398,45.0,1,71186
99,743,45.0,1,71187
99,353,45.0,1,71188
99,353,45.0,1,71189
99,36,45.0,1,71190
99,87,45.0,1,71191
99,646,45.0,1,71192
99,743,45.0,1,71193
99,603,45.0,1,71194
99,473,45.0,1,71195
99,567,45.0,1,71196
99,727,45.0,1,71197
99,81,45.0,1,71198
99,36,45.0,1,71199
99,743,45.0,1,71200
382,62,45.0,1,71201
382,193,45.0,1,71202
369,142,45.0,1,71203
369,743,45.0,1,71204
369,560,45.0,1,71205
369,142,45.0,1,71206
369,333,45.0,1,71207
369,426,45.0,1,71208
369,560,45.0,1,71209
369,792,45.0,1,71210
369,142,45.0,1,71211
369,792,45.0,1,71212
369,426,45.0,1,71213
369,142,45.0,1,71214
369,142,45.0,1,71215
369,142,45.0,1,71216
369,142,45.0,1,71217
369,142,45.0,1,71218
369,142,45.0,3,71219
369,37,45.0,1,71220
369,426,45.0,1,71221
369,178,45.0,1,71222
369,142,45.0,1,71223
369,743,45.0,1,71224
369,142,45.0,1,71225
369,676,45.0,1,71226
369,142,45.0,1,71227
369,676,45.0,1,71228
369,676,45.0,1,71229
369,743,45.0,1,71230
369,727,45.0,1,71231
369,761,45.0,1,71232
369,142,45.0,1,71233
351,743,45.0,1,71234
351,365,45.0,1,71235
351,62,45.0,1,71236
351,36,45.0,1,71237
351,570,45.0,1,71238
351,547,45.0,1,71239
351,567,45.0,1,71240
351,524,45.0,1,71241
351,524,45.0,1,71242
351,357,45.0,1,71243
351,178,45.0,1,71244
351,646,45.0,1,71245
351,353,45.0,1,71246
351,743,45.0,1,71247
351,726,45.0,1,71248
351,567,45.0,1,71249
351,506,45.0,1,71250
351,743,45.0,1,71251
351,648,45.0,1,71252
351,164,45.0,1,71253
351,342,45.0,1,71254
351,82,45.0,1,71255
351,82,45.0,1,71256
351,545,45.0,1,71257
351,646,45.0,1,71258
351,570,45.0,1,71259
351,81,45.0,1,71260
351,365,45.0,1,71261
351,743,45.0,1,71262
351,365,45.0,1,71263
351,743,45.0,1,71264
351,342,45.0,1,71265
351,342,45.0,1,71266
351,164,45.0,1,71267
423,81,45.0,1,71268
423,81,45.0,1,71269
423,522,45.0,1,71270
423,567,45.0,1,71271
423,81,45.0,1,71272
423,76,45.0,1,71273
423,318,45.0,1,71274
423,757,45.0,1,71275
423,355,45.0,1,71276
423,122,45.0,1,71277
423,318,45.0,1,71278
423,318,45.0,1,71279
423,318,45.0,1,71280
423,318,45.0,1,71281
423,517,45.0,1,71282
423,318,45.0,1,71283
423,36,45.0,1,71284
423,176,45.0,1,71285
336,336,45.0,1,71286
336,716,45.0,1,71287
278,371,45.0,1,71288
278,43,45.0,1,71289
278,347,45.0,3,71290
278,347,45.0,3,71291
278,347,45.0,3,71292
278,347,45.0,3,71293
278,347,45.0,3,71294
278,278,45.0,1,71295
278,511,45.0,1,71296
278,367,45.0,1,71297
278,62,45.0,1,71298
278,39,45.0,3,71299
278,39,45.0,3,71300
278,39,45.0,3,71301
278,39,45.0,3,71302
278,39,45.0,3,71303
278,39,45.0,3,71304
278,39,45.0,3,71305
278,39,45.0,3,71306
278,39,45.0,3,71307
278,39,45.0,3,71308
278,39,45.0,3,71309
278,39,45.0,3,71310
278,39,45.0,3,71311
278,39,45.0,3,71312
278,39,45.0,3,71313
278,39,45.0,3,71314
278,39,45.0,3,71315
278,39,45.0,1,71316
278,511,45.0,1,71317
278,333,45.0,1,71318
278,371,45.0,1,71319
278,550,45.0,1,71320
278,354,45.0,1,71321
278,62,45.0,1,71322
278,809,45.0,1,71323
278,511,45.0,1,71324
278,367,45.0,1,71325
278,138,45.0,1,71326
278,354,45.0,1,71327
278,411,45.0,1,71328
278,367,45.0,1,71329
278,62,45.0,1,71330
278,354,45.0,1,71331
278,809,45.0,1,71332
278,371,45.0,1,71333
278,333,45.0,1,71334
278,411,45.0,1,71335
278,43,45.0,1,71336
278,62,45.0,1,71337
278,354,45.0,1,71338
278,39,45.0,1,71339
278,43,45.0,3,71340
278,43,45.0,3,71341
278,43,45.0,3,71342
278,43,45.0,3,71343
278,43,45.0,3,71344
278,43,45.0,3,71345
278,43,45.0,3,71346
278,43,45.0,3,71347
278,43,45.0,3,71348
278,491,45.0,1,71349
278,550,45.0,1,71350
278,347,45.0,1,71351
278,333,45.0,1,71352
278,162,45.0,3,71353
278,162,45.0,3,71354
278,162,45.0,3,71355
278,162,45.0,3,71356
278,162,45.0,3,71357
278,162,45.0,3,71358
278,162,45.0,3,71359
278,162,45.0,3,71360
278,162,45.0,3,71361
278,162,45.0,3,71362
278,162,45.0,3,71363
278,162,45.0,3,71364
278,162,45.0,3,71365
278,162,45.0,3,71366
278,162,45.0,3,71367
278,162,45.0,3,71368
278,162,45.0,3,71369
278,162,45.0,3,71370
278,162,45.0,3,71371
278,162,45.0,3,71372
278,162,45.0,3,71373
278,162,45.0,1,71374
278,333,45.0,1,71375
278,39,45.0,1,71376
278,162,45.0,3,71377
278,162,45.0,3,71378
278,162,45.0,3,71379
278,162,45.0,3,71380
278,162,45.0,3,71381
278,162,45.0,3,71382
278,162,45.0,3,71383
278,162,45.0,3,71384
278,162,45.0,3,71385
278,162,45.0,3,71386
278,162,45.0,3,71387
278,162,45.0,3,71388
278,162,45.0,3,71389
278,162,45.0,3,71390
278,162,45.0,3,71391
278,162,45.0,3,71392
278,162,45.0,3,71393
278,162,45.0,3,71394
278,162,45.0,3,71395
278,162,45.0,3,71396
278,162,45.0,3,71397
278,567,45.0,1,71398
278,354,45.0,1,71399
278,162,45.0,1,71400
278,36,45.0,1,71401
278,96,45.0,3,71402
278,96,45.0,3,71403
278,162,45.0,1,71404
278,567,45.0,1,71405
278,511,45.0,1,71406
278,371,45.0,1,71407
278,62,45.0,1,71408
278,333,45.0,1,71409
278,333,45.0,3,71410
278,347,45.0,3,71411
278,597,45.0,3,71412
278,733,45.0,3,71413
278,251,45.0,3,71414
278,511,45.0,1,71415
278,36,45.0,1,71416
278,371,45.0,1,71417
278,62,45.0,1,71418
278,81,45.0,1,71419
278,511,45.0,1,71420
278,36,45.0,1,71421
278,567,45.0,1,71422
278,333,45.0,1,71423
278,371,45.0,1,71424
278,81,45.0,1,71425
278,511,45.0,1,71426
278,162,45.0,3,71427
278,162,45.0,3,71428
278,162,45.0,3,71429
278,162,45.0,3,71430
278,162,45.0,3,71431
278,162,45.0,3,71432
278,162,45.0,3,71433
278,162,45.0,3,71434
278,162,45.0,3,71435
278,162,45.0,3,71436
278,162,45.0,3,71437
278,162,45.0,3,71438
278,162,45.0,3,71439
278,162,45.0,3,71440
278,162,45.0,3,71441
278,162,45.0,3,71442
278,162,45.0,3,71443
278,162,45.0,3,71444
278,162,45.0,3,71445
278,162,45.0,3,71446
278,62,45.0,1,71447
278,162,45.0,1,71448
278,81,45.0,1,71449
278,491,45.0,1,71450
278,567,45.0,1,71451
278,62,45.0,1,71452
278,43,45.0,1,71453
278,354,45.0,1,71454
278,511,45.0,1,71455
278,411,45.0,3,71456
278,81,45.0,1,71457
278,81,45.0,1,71458
278,367,45.0,1,71459
278,550,45.0,1,71460
278,597,45.0,1,71461
278,658,45.0,1,71462
278,347,45.0,1,71463
278,567,45.0,1,71464
278,567,45.0,1,71465
278,567,45.0,1,71466
278,567,45.0,1,71467
278,162,45.0,1,71468
278,347,45.0,3,71469
278,239,45.0,3,71470
278,654,45.0,3,71471
278,725,45.0,3,71472
278,373,45.0,3,71473
278,658,45.0,3,71474
278,658,45.0,3,71475
278,491,45.0,3,71476
278,550,45.0,3,71477
278,367,45.0,1,71478
278,371,45.0,1,71479
278,326,45.0,3,71480
278,550,45.0,1,71481
278,161,45.0,3,71482
278,371,45.0,3,71483
278,367,45.0,3,71484
278,286,45.0,3,71485
278,656,45.0,3,71486
278,286,45.0,1,71487
278,319,45.0,3,71488
278,39,45.0,3,71489
278,641,45.0,3,71490
278,463,45.0,3,71491
278,550,45.0,1,71492
278,62,45.0,1,71493
278,36,45.0,1,71494
278,39,45.0,1,71495
278,371,45.0,1,71496
278,567,45.0,1,71497
278,511,45.0,1,71498
278,367,45.0,1,71499
278,371,45.0,1,71500
278,550,45.0,1,71501
278,162,45.0,3,71502
278,162,45.0,3,71503
278,162,45.0,3,71504
278,162,45.0,3,71505
278,162,45.0,3,71506
278,162,45.0,3,71507
278,39,45.0,1,71508
278,742,45.0,1,71509
278,162,45.0,3,71510
278,162,45.0,3,71511
278,162,45.0,3,71512
278,162,45.0,3,71513
278,162,45.0,3,71514
196,305,45.0,1,71515
196,630,45.0,1,71516
196,154,45.0,1,71517
196,445,45.0,1,71518
196,721,45.0,1,71519
196,530,45.0,1,71520
196,319,45.0,1,71521
196,134,45.0,1,71522
196,645,45.0,1,71523
196,319,45.0,1,71524
196,46,45.0,1,71525
196,728,45.0,1,71526
196,503,45.0,1,71527
196,554,45.0,1,71528
196,482,45.0,1,71529
196,574,45.0,1,71530
196,551,45.0,1,71531
196,340,45.0,1,71532
196,391,45.0,1,71533
196,307,45.0,1,71534
196,400,45.0,1,71535
196,161,45.0,1,71536
196,709,45.0,1,71537
196,302,45.0,1,71538
196,175,45.0,1,71539
196,235,45.0,1,71540
196,129,45.0,1,71541
196,400,45.0,1,71542
196,732,45.0,1,71543
196,150,45.0,1,71544
196,294,45.0,1,71545
196,630,45.0,1,71546
196,161,45.0,1,71547
196,186,45.0,1,71548
196,307,45.0,1,71549
196,530,45.0,1,71550
196,554,45.0,1,71551
196,721,45.0,1,71552
196,179,45.0,1,71553
196,557,45.0,1,71554
196,472,45.0,1,71555
196,530,45.0,1,71556
196,549,45.0,1,71557
196,645,45.0,1,71558
196,179,45.0,1,71559
196,556,45.0,1,71560
196,554,45.0,1,71561
664,482,45.0,1,71562
664,585,45.0,1,71563
664,472,45.0,1,71564
664,554,45.0,1,71565
664,463,45.0,1,71566
664,554,45.0,1,71567
664,463,45.0,1,71568
664,559,45.0,1,71569
664,196,45.0,1,71570
664,585,45.0,1,71571
664,585,45.0,1,71572
664,554,45.0,1,71573
664,665,45.0,1,71574
664,554,45.0,1,71575
664,724,45.0,1,71576
664,463,45.0,1,71577
664,539,45.0,1,71578
664,585,45.0,1,71579
664,463,45.0,1,71580
664,460,45.0,1,71581
664,460,45.0,1,71582
664,292,45.0,1,71583
664,472,45.0,1,71584
664,460,45.0,1,71585
664,665,45.0,1,71586
664,724,45.0,1,71587
664,559,45.0,1,71588
664,460,45.0,1,71589
664,578,45.0,1,71590
241,398,45.0,1,71591
36,62,45.0,1,71592
36,62,45.0,1,71593
36,62,45.0,1,71594
36,423,45.0,1,71595
36,81,45.0,1,71596
36,62,45.0,1,71597
36,423,45.0,1,71598
36,423,45.0,1,71599
36,62,45.0,1,71600
36,62,45.0,1,71601
36,423,45.0,1,71602
36,550,45.0,1,71603
36,62,45.0,1,71604
36,714,45.0,1,71605
36,92,45.0,1,71606
36,62,45.0,1,71607
36,278,45.0,1,71608
36,62,45.0,1,71609
36,278,45.0,1,71610
36,603,45.0,1,71611
36,648,45.0,1,71612
36,62,45.0,1,71613
36,62,45.0,1,71614
36,62,45.0,1,71615
36,773,45.0,1,71616
36,147,45.0,1,71617
36,62,45.0,1,71618
36,714,45.0,1,71619
36,333,45.0,1,71620
36,62,45.0,1,71621
36,62,45.0,1,71622
36,567,45.0,1,71623
36,62,45.0,1,71624
36,567,45.0,1,71625
36,62,45.0,1,71626
36,62,45.0,1,71627
36,365,45.0,1,71628
36,62,45.0,1,71629
36,62,45.0,1,71630
36,643,45.0,1,71631
36,62,45.0,1,71632
36,278,45.0,1,71633
36,278,45.0,1,71634
36,278,45.0,1,71635
36,278,45.0,1,71636
36,278,45.0,1,71637
36,43,45.0,1,71638
36,62,45.0,1,71639
36,278,45.0,1,71640
36,278,45.0,1,71641
36,178,45.0,1,71642
36,62,45.0,1,71643
36,714,45.0,1,71644
36,62,45.0,1,71645
36,555,45.0,1,71646
36,414,45.0,1,71647
36,411,45.0,1,71648
36,558,45.0,1,71649
36,648,45.0,1,71650
36,650,45.0,1,71651
36,62,45.0,1,71652
36,365,45.0,1,71653
36,62,45.0,1,71654
36,367,45.0,1,71655
36,522,45.0,1,71656
36,603,45.0,1,71657
36,558,45.0,1,71658
36,213,45.0,1,71659
36,176,45.0,1,71660
36,62,45.0,1,71661
36,62,45.0,1,71662
415,625,45.0,1,71663
415,355,45.0,1,71664
415,757,45.0,1,71665
415,213,45.0,1,71666
415,87,45.0,1,71667
415,213,45.0,1,71668
415,720,45.0,1,71669
415,213,45.0,1,71670
415,213,45.0,1,71671
415,414,45.0,1,71672
415,156,45.0,1,71673
415,511,45.0,1,71674
415,333,45.0,1,71675
415,355,45.0,1,71676
415,726,45.0,1,71677
415,62,45.0,1,71678
415,567,45.0,1,71679
415,744,45.0,1,71680
415,524,45.0,1,71681
415,36,45.0,1,71682
415,550,45.0,1,71683
415,411,45.0,1,71684
415,473,45.0,1,71685
415,62,45.0,1,71686
415,744,45.0,1,71687
415,213,45.0,1,71688
415,213,45.0,1,71689
572,337,45.0,1,71690
572,343,45.0,1,71691
576,204,45.0,1,71692
576,204,45.0,1,71693
249,346,45.0,1,71694
160,297,45.0,1,71695
160,154,45.0,1,71696
160,152,45.0,1,71697
160,297,45.0,1,71698
201,577,45.0,1,71699
129,389,45.0,1,71700
129,175,45.0,1,71701
129,175,45.0,1,71702
129,175,45.0,1,71703
129,175,45.0,1,71704
129,715,45.0,1,71705
129,738,45.0,1,71706
129,400,45.0,1,71707
129,249,45.0,1,71708
129,161,45.0,1,71709
129,503,45.0,1,71710
129,738,45.0,1,71711
129,175,45.0,1,71712
129,150,45.0,1,71713
129,175,45.0,1,71714
129,724,45.0,1,71715
129,294,45.0,1,71716
129,389,45.0,1,71717
129,161,45.0,1,71718
129,389,45.0,1,71719
129,665,45.0,1,71720
129,376,45.0,1,71721
434,66,45.0,1,71722
434,297,45.0,1,71723
434,340,45.0,1,71724
434,299,45.0,1,71725
434,66,45.0,1,71726
434,429,45.0,1,71727
434,513,45.0,1,71728
434,391,45.0,1,71729
434,344,45.0,1,71730
434,86,45.0,1,71731
434,340,45.0,1,71732
434,577,45.0,1,71733
434,313,45.0,1,71734
434,448,45.0,1,71735
434,159,45.0,1,71736
434,66,45.0,1,71737
434,123,45.0,1,71738
434,513,45.0,1,71739
434,134,45.0,1,71740
434,425,45.0,1,71741
434,724,45.0,1,71742
434,134,45.0,1,71743
434,396,45.0,1,71744
434,724,45.0,1,71745
434,297,45.0,1,71746
434,297,45.0,1,71747
434,291,45.0,1,71748
434,436,45.0,1,71749
434,339,45.0,1,71750
434,436,45.0,1,71751
434,66,45.0,1,71752
38,344,45.0,1,71753
261,264,45.0,3,71754
58,116,45.0,1,71755
58,255,45.0,1,71756
58,333,45.0,1,71757
58,193,45.0,1,71758
505,1,45.0,1,71759
282,559,45.0,1,71760
282,559,45.0,1,71761
282,559,45.0,1,71762
269,742,45.0,1,71763
269,279,45.0,1,71764
269,81,45.0,1,71765
269,269,45.0,1,71766
269,126,45.0,1,71767
269,279,45.0,1,71768
269,279,45.0,1,71769
269,279,45.0,1,71770
76,423,45.0,1,71771
76,81,45.0,1,71772
76,743,45.0,1,71773
596,26,45.0,3,71774
596,87,45.0,3,71775
596,81,45.0,3,71776
596,394,45.0,3,71777
596,289,45.0,3,71778
11,67,45.0,1,71779
11,67,45.0,1,71780
11,337,45.0,1,71781
11,742,45.0,1,71782
11,402,45.0,1,71783
11,67,45.0,1,71784
11,67,45.0,1,71785
11,742,45.0,1,71786
11,255,45.0,1,71787
11,337,45.0,1,71788
11,67,45.0,1,71789
11,67,45.0,1,71790
11,67,45.0,1,71791
828,311,45.0,1,71792
828,186,45.0,1,71793
828,186,45.0,1,71794
828,29,45.0,1,71795
828,186,45.0,1,71796
828,311,45.0,1,71797
828,132,45.0,1,71798
828,132,45.0,1,71799
828,186,45.0,1,71800
67,518,45.0,1,71801
67,518,45.0,1,71802
67,518,45.0,1,71803
67,773,45.0,1,71804
67,715,45.0,1,71805
67,518,45.0,1,71806
67,518,45.0,1,71807
67,518,45.0,1,71808
67,518,45.0,3,71809
67,518,45.0,1,71810
67,116,45.0,1,71811
67,117,45.0,1,71812
67,114,45.0,1,71813
13,552,45.0,1,71814
13,28,45.0,1,71815
13,28,45.0,1,71816
13,28,45.0,1,71817
13,320,45.0,1,71818
79,728,45.0,1,71819
608,9,45.0,1,71820
608,9,45.0,1,71821
608,742,45.0,1,71822
608,742,45.0,1,71823
608,742,45.0,1,71824
608,742,45.0,1,71825
340,669,45.0,1,71826
340,299,45.0,1,71827
340,340,45.0,1,71828
340,394,45.0,1,71829
340,88,45.0,1,71830
340,340,45.0,1,71831
340,196,45.0,1,71832
340,88,45.0,1,71833
340,340,45.0,1,71834
340,724,45.0,1,71835
340,340,45.0,1,71836
340,340,45.0,1,71837
340,610,45.0,1,71838
340,340,45.0,1,71839
340,88,45.0,1,71840
340,340,45.0,1,71841
340,566,45.0,1,71842
340,256,45.0,1,71843
340,340,45.0,1,71844
340,340,45.0,1,71845
340,88,45.0,1,71846
340,305,45.0,1,71847
340,305,45.0,1,71848
340,88,45.0,1,71849
340,88,45.0,1,71850
340,196,45.0,1,71851
340,340,45.0,1,71852
340,340,45.0,1,71853
340,134,45.0,1,71854
340,88,45.0,1,71855
275,154,45.0,1,71856
275,175,45.0,1,71857
275,175,45.0,1,71858
275,610,45.0,1,71859
275,175,45.0,1,71860
275,549,45.0,1,71861
275,307,45.0,1,71862
275,196,45.0,1,71863
188,206,45.0,1,71864
188,67,45.0,1,71865
188,742,45.0,1,71866
228,228,45.0,1,71867
800,770,45.0,1,71868
800,770,45.0,1,71869
800,770,45.0,1,71870
12,799,45.0,1,71871
12,799,45.0,1,71872
12,390,45.0,1,71873
12,12,45.0,1,71874
12,390,45.0,1,71875
12,799,45.0,1,71876
12,390,45.0,1,71877
12,436,45.0,1,71878
12,799,45.0,1,71879
12,390,45.0,1,71880
12,799,45.0,1,71881
12,799,45.0,1,71882
12,15,45.0,1,71883
12,15,45.0,1,71884
12,799,45.0,1,71885
12,12,45.0,1,71886
12,436,45.0,1,71887
12,289,45.0,1,71888
12,799,45.0,1,71889
8,625,45.0,1,71890
8,28,45.0,1,71891
8,417,45.0,1,71892
8,28,45.0,1,71893
8,28,45.0,1,71894
8,28,45.0,1,71895
8,625,45.0,1,71896
8,350,45.0,1,71897
23,245,45.0,1,71898
23,402,45.0,1,71899
23,711,45.0,1,71900
23,453,45.0,1,71901
23,42,45.0,1,71902
23,42,45.0,1,71903
23,17,45.0,1,71904
23,567,45.0,1,71905
23,42,45.0,1,71906
23,567,45.0,1,71907
289,297,45.0,1,71908
289,436,45.0,1,71909
289,205,45.0,1,71910
450,450,45.0,1,71911
450,450,45.0,1,71912
64,81,45.0,1,71913
64,36,45.0,1,71914
237,567,45.0,1,71915
561,178,45.0,3,71916
561,178,45.0,1,71917
561,114,45.0,1,71918
561,734,45.0,1,71919
561,114,45.0,1,71920
561,178,45.0,3,71921
561,178,45.0,1,71922
561,178,45.0,3,71923
561,386,45.0,1,71924
561,734,45.0,1,71925
561,178,45.0,3,71926
561,178,45.0,3,71927
561,757,45.0,1,71928
561,178,45.0,3,71929
561,178,45.0,1,71930
561,178,45.0,3,71931
561,178,45.0,3,71932
561,114,45.0,3,71933
561,178,45.0,3,71934
561,178,45.0,3,71935
561,178,45.0,3,71936
561,178,45.0,3,71937
561,178,45.0,3,71938
561,178,45.0,3,71939
561,178,45.0,1,71940
561,178,45.0,1,71941
561,641,45.0,1,71942
88,340,45.0,1,71943
88,436,45.0,1,71944
88,340,45.0,1,71945
88,340,45.0,1,71946
88,340,45.0,1,71947
88,391,45.0,1,71948
88,231,45.0,1,71949
88,88,45.0,1,71950
88,88,45.0,1,71951
88,445,45.0,1,71952
88,436,45.0,1,71953
88,340,45.0,1,71954
88,88,45.0,1,71955
88,577,45.0,1,71956
88,305,45.0,1,71957
88,2,45.0,1,71958
88,340,45.0,1,71959
88,26,45.0,1,71960
88,340,45.0,1,71961
88,340,45.0,1,71962
25,154,45.0,1,71963
825,297,45.0,1,71964
825,81,45.0,3,71965
825,436,45.0,1,71966
825,55,45.0,1,71967
825,55,45.0,1,71968
825,448,45.0,1,71969
825,825,45.0,1,71970
825,152,45.0,1,71971
825,55,45.0,1,71972
825,152,45.0,1,71973
825,55,45.0,3,71974
825,55,45.0,1,71975
825,825,45.0,1,71976
825,55,45.0,1,71977
825,159,45.0,1,71978
825,152,45.0,1,71979
825,513,45.0,1,71980
825,81,45.0,3,71981
825,2,45.0,3,71982
825,2,45.0,3,71983
825,2,45.0,1,71984
825,394,45.0,1,71985
825,436,45.0,3,71986
825,55,45.0,1,71987
825,152,45.0,1,71988
825,159,45.0,1,71989
825,152,45.0,1,71990
825,152,45.0,3,71991
825,55,45.0,1,71992
825,159,45.0,1,71993
825,159,45.0,1,71994
825,15,45.0,1,71995
825,513,45.0,1,71996
825,174,45.0,1,71997
825,159,45.0,3,71998
159,159,45.0,1,71999
159,159,45.0,1,72000
159,159,45.0,1,72001
159,159,45.0,1,72002
701,104,45.0,1,72003
810,769,45.0,3,72004
26,445,45.0,1,72005
26,26,45.0,1,72006
26,26,45.0,1,72007
26,26,45.0,1,72008
26,520,45.0,1,72009
26,159,45.0,1,72010
26,26,45.0,1,72011
26,26,45.0,1,72012
26,503,45.0,1,72013
26,520,45.0,1,72014
26,204,45.0,1,72015
26,26,45.0,1,72016
26,691,45.0,1,72017
26,520,45.0,1,72018
26,691,45.0,1,72019
26,26,45.0,1,72020
26,724,45.0,1,72021
26,29,45.0,1,72022
26,472,45.0,1,72023
26,26,45.0,1,72024
26,26,45.0,1,72025
26,26,45.0,1,72026
26,26,45.0,1,72027
26,26,45.0,1,72028
565,36,45.0,1,72029
565,81,45.0,1,72030
565,81,45.0,1,72031
119,81,45.0,1,72032
119,423,45.0,1,72033
119,567,45.0,1,72034
119,423,45.0,1,72035
119,62,45.0,1,72036
119,81,45.0,1,72037
119,423,45.0,1,72038
119,423,45.0,1,72039
119,81,45.0,1,72040
148,148,45.0,1,72041
148,459,45.0,3,72042
148,148,45.0,1,72043
148,148,45.0,1,72044
790,193,45.0,1,72045
331,2,45.0,3,72046
331,389,45.0,3,72047
331,418,45.0,3,72048
331,389,45.0,3,72049
331,389,45.0,3,72050
331,389,45.0,3,72051
331,389,45.0,3,72052
331,389,45.0,3,72053
331,389,45.0,3,72054
331,389,45.0,3,72055
105,48,45.0,1,72056
223,406,45.0,1,72057
223,29,45.0,1,72058
223,406,45.0,1,72059
760,55,45.0,1,72060
760,368,45.0,1,72061
760,513,45.0,1,72062
760,577,45.0,1,72063
760,86,45.0,1,72064
760,368,45.0,3,72065
760,577,45.0,1,72066
760,86,45.0,1,72067
760,159,45.0,1,72068
760,2,45.0,1,72069
760,55,45.0,1,72070
388,388,45.0,3,72071
194,275,45.0,1,72072
841,42,45.0,3,72073
841,841,45.0,1,72074
453,332,45.0,3,72075
453,332,45.0,3,72076
707,42,45.0,3,72077
769,769,45.0,1,72078
769,448,45.0,1,72079
769,1,45.0,1,72080
264,754,45.0,1,72081
677,20,45.0,1,72082
677,20,45.0,1,72083
172,27,45.0,1,72084
172,770,45.0,1,72085
172,402,45.0,1,72086
172,27,45.0,1,72087
172,833,45.0,1,72088
172,27,45.0,1,72089
172,27,45.0,1,72090
310,291,45.0,3,72091
310,291,45.0,1,72092
310,291,45.0,1,72093
310,291,45.0,3,72094
310,291,45.0,3,72095
310,291,45.0,1,72096
310,291,45.0,1,72097
310,291,45.0,1,72098
370,123,45.0,3,72099
370,770,45.0,1,72100
370,20,45.0,1,72101
176,423,45.0,1,72102
176,27,45.0,1,72103
176,567,45.0,1,72104
176,27,45.0,1,72105
